%Szakasz_index	VTX	mesh_density
155	0.18094615487291613	136721.9552454926
156	0.18095346898715772	137228.93135339604
157	0.18096075608026657	137729.51753523157
158	0.180968016687999	138223.83184729013
159	0.18097525133043826	138711.98896339413
160	0.18098246051262556	139194.1003111602
161	0.18098964472515874	139670.27419809974
162	0.1809968044447608	140140.6159326262
163	0.18100394013482	140605.2279433077
164	0.1810110522459031	141064.2098834679
165	0.18101814121624382	141517.65874217288
166	0.18102520747220713	141965.66893745167
167	0.18103225142873186	142408.33241600858
168	0.181039273489752	142845.73874030038
169	0.18104627404859833	143277.97517660738
170	0.1810532534883815	143705.12677729694
171	0.18106021218235732	144127.2764583022
172	0.1810671504942756	144544.50507239436
173	0.18107406877871332	144956.89148768198
174	0.18108096738139262	145364.51264607697
175	0.18108784663948524	145767.4436361279
176	0.18109470688190327	146165.7577533836
177	0.18110154842957743	146559.5265590445
178	0.1811083715957235	146948.81993860778
179	0.18111517668609725	147333.70615750822
180	0.18112196399923883	147714.25191248502
181	0.18112873382670674	148090.52237983028
182	0.1811354864533025	148462.58126971702
183	0.1811422221572856	148830.4908660819
184	0.18114894121058026	149194.31207769728
185	0.1811556438789734	149554.1044724913
186	0.18116233042230517	149909.92632785474
187	0.18116900109465153	150261.83466391262
188	0.18117565614449993	150609.88528215737
189	0.18118229581491815	150954.13280552338
190	0.1811889203437165	151294.63070885677
191	0.18119552996360397	151631.4313545183
192	0.18120212490233842	151964.58602790095
193	0.181208705382871	152294.14496167135
194	0.18121527162348552	152620.157373379
195	0.18122182383793223	152942.67148935786
196	0.18122836223555705	153261.73457321234
197	0.18123488702142604	153577.39295818371
198	0.1812413983964451	153889.6920629501
199	0.18124789655747586	154198.67642849372
200	0.18125438169744698	154504.3897300956
201	0.18126085400546196	154806.87481216475
202	0.1812673136669028	155106.17370365877
203	0.18127376086353025	155402.3276388971
204	0.1812801957735808	155695.37708580997
205	0.18128661857185982	155985.36175806008
206	0.1812930294298322	156272.32063964452
207	0.18129942851570938	156556.29200178725
208	0.18130581599453385	156837.31342206095
209	0.18131219202826065	157115.421802958
210	0.1813185567758362	157390.65338499044
211	0.18132491039327467	157663.0437706571
212	0.1813312530337317	157932.6279303825
213	0.18133758484757603	158199.44022881376
214	0.1813439059824584	158463.5144307675
215	0.1813502165833787	158724.88372333397
216	0.18135651679275067	158983.58072217918
217	0.1813628067504649	159239.63749258316
218	0.1813690865939495	159493.08555936668
219	0.18137535645822916	159743.9559181445
220	0.18138161647598228	159992.2790485928
221	0.1813878667775965	160238.08493043587
222	0.1813941074912223	160481.40305072122
223	0.18140033874282524	160722.2624157721
224	0.18140656065623642	160960.69156211932
225	0.18141277335320172	161196.71857211832
226	0.18141897695342918	161430.37107405227
227	0.1814251715746355	161661.6762640859
228	0.1814313573325907	161890.66090682923
229	0.18143753434116178	162117.35134906
230	0.1814437027123551	162341.77352854653
231	0.18144986255635745	162563.95298297532
232	0.18145601398157596	162783.91485748344
233	0.181462157094677	163001.68391516487
234	0.18146829200062387	163217.28454244483
235	0.1814744188027135	163430.74076031926
236	0.18148053760261215	163642.0762296502
237	0.18148664850039004	163851.3142600699
238	0.1814927515945551	164058.47781730688
239	0.18149884698208585	164263.58952888218
